object_name,sectors,ownership_level,service_scale,object_type,process_criticality,critical_process_count,interaction_count,continuous_operation,scada_used,classified_info,life_health_applicable,life_health_level,life_support_applicable,life_support_level,transport_applicable,transport_level,communications_applicable,communications_level,government_service_applicable,government_service_level,government_function_applicable,government_function_level,international_treaty_applicable,international_treaty_level,entity_income_loss_applicable,entity_income_loss_level,federal_budget_loss_applicable,federal_budget_loss_level,financial_market_applicable,financial_market_level,environment_applicable,environment_level,control_center_applicable,control_center_level,defense_order_applicable,defense_order_level,defense_security_system_applicable,defense_security_system_level,category_level,significance_score
Платформа Транспорт #4738,transport,federal,regional,information_system,6,2,10,False,False,False,False,0,True,2,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,3,False,0,3,100
Платформа Здравоохранение #4739,health,regional,federal,process_control_system,3,1,26,False,True,True,True,2,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Подсистема Наука #4740,science|communications,municipal,local,telecom_network,2,1,6,False,False,False,False,0,True,3,False,0,True,3,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,3,100
АСУ ТЭК #4741,fuel_energy,municipal,local,process_control_system,5,3,33,False,True,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,1,46
АСУ Наука #4742,science,municipal,local,process_control_system,9,8,58,True,True,True,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,3,100
Сервис Атомная энергия #4743,nuclear,federal,federal,process_control_system,5,1,31,False,True,False,True,3,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,3,90
Подсистема Наука #4744,science,municipal,regional,information_system,6,7,5,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Транспорт #4745,transport,regional,regional,telecom_network,5,8,33,True,False,False,True,3,False,0,True,3,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Сервис Здравоохранение #4746,health|finance|space,federal,local,telecom_network,8,7,27,False,False,True,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,0,False,0,False,0,False,0,False,0,1,39
ИС Энергетика #4747,energy,federal,federal,information_system,7,1,30,False,False,False,True,2,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,False,0,3,100
Контур Энергетика #4748,energy|space,regional,local,information_system,7,3,45,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,3,True,1,False,0,False,0,3,100
Контур ТЭК #4749,fuel_energy,regional,local,telecom_network,5,1,14,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,1,32
АСУ Атомная энергия #4750,nuclear,regional,intersectoral,process_control_system,8,2,43,False,True,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Подсистема Финансовый рынок #4751,finance|health,federal,federal,information_system,10,1,58,True,False,True,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,2,True,3,False,0,False,0,False,0,False,0,3,100
АСУ Горнодобывающая промышленность #4752,mining,private,federal,information_system,6,4,21,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
АСУ Финансовый рынок #4753,finance,private,regional,information_system,6,7,27,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,0,0
Подсистема Ракетно-космическая промышленность #4754,space,private,intersectoral,information_system,3,4,3,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,1,3,100
Подсистема Энергетика #4755,energy,federal,federal,process_control_system,1,3,9,True,True,False,True,0,False,0,False,0,False,0,False,0,True,1,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,1,46
Сервис Оборонная промышленность #4756,defense|energy,regional,local,information_system,10,9,23,True,False,True,True,3,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,1,False,0,False,0,True,0,True,1,True,3,3,100
Сервис Энергетика #4757,energy|science,federal,local,information_system,5,3,13,True,True,True,True,0,True,1,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,1,True,0,False,0,False,0,2,75
ИС Здравоохранение #4758,health,private,local,telecom_network,6,9,25,False,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,2,68
АСУ Связь #4759,communications,private,regional,information_system,4,4,9,True,False,False,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,3,False,0,3,100
Контур Ракетно-космическая промышленность #4760,space,regional,local,information_system,8,6,53,True,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,True,1,True,1,2,86
АСУ Наука #4761,science,federal,federal,information_system,3,4,9,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,1,32
ИС Транспорт #4762,transport,private,regional,process_control_system,8,2,40,True,True,False,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,72
Сервис Атомная энергия #4763,nuclear|health,federal,federal,process_control_system,6,6,38,True,True,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,0,False,0,False,0,False,0,3,100
Сервис Здравоохранение #4764,health,municipal,federal,telecom_network,7,3,18,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
АСУ Здравоохранение #4765,health,regional,intersectoral,information_system,7,5,4,False,False,False,True,2,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ ТЭК #4766,fuel_energy,federal,regional,information_system,4,3,34,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ Наука #4767,science,municipal,local,process_control_system,5,3,40,False,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Атомная энергия #4768,nuclear,private,federal,information_system,7,9,27,False,False,False,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Подсистема Финансовый рынок #4769,finance,federal,intersectoral,information_system,7,9,47,True,False,False,False,0,False,0,True,3,False,0,False,0,False,0,False,0,True,2,False,0,True,3,False,0,False,0,False,0,False,0,3,100
Подсистема Энергетика #4770,energy,federal,local,information_system,4,2,15,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Платформа Химическая промышленность #4771,chemistry|transport,federal,local,process_control_system,6,3,28,True,True,False,True,2,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,3,False,0,False,0,3,100
Сервис Оборонная промышленность #4772,defense,federal,regional,information_system,3,2,30,True,False,True,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,1,True,2,2,90
Сервис Оборонная промышленность #4773,defense|energy,municipal,local,telecom_network,6,5,28,True,False,True,True,2,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,True,0,True,3,True,1,3,100
Контур Связь #4774,communications,federal,regional,process_control_system,6,3,23,True,True,False,False,0,True,2,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,75
Платформа Энергетика #4775,energy,federal,local,process_control_system,7,3,19,False,True,False,False,0,True,2,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,True,1,True,3,False,0,False,0,3,100
Платформа Энергетика #4776,energy|mining,regional,local,telecom_network,6,2,3,True,False,True,True,3,False,0,False,0,True,1,True,2,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,3,100
Сервис Химическая промышленность #4777,chemistry,regional,regional,information_system,8,5,3,False,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,3,97
ИС Транспорт #4778,transport,federal,federal,information_system,5,6,39,False,True,False,True,3,True,1,True,1,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Подсистема Энергетика #4779,energy|transport,private,local,information_system,6,1,24,True,False,False,True,1,True,1,True,2,False,0,False,0,False,0,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Энергетика #4780,energy,municipal,local,telecom_network,5,5,5,True,False,False,True,2,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,72
Контур Энергетика #4781,energy,regional,local,information_system,6,6,31,False,False,False,True,3,True,3,False,0,False,0,True,2,False,0,False,0,True,3,False,0,False,0,True,0,True,0,False,0,False,0,3,100
Контур Оборонная промышленность #4782,defense,municipal,regional,process_control_system,6,9,35,True,True,True,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,2,2,72
Контур Энергетика #4783,energy,private,regional,process_control_system,5,8,13,True,True,True,True,1,True,2,False,0,False,0,False,0,False,0,False,0,True,2,True,0,False,0,True,3,False,0,False,0,False,0,3,100
Платформа Финансовый рынок #4784,finance|fuel_energy,regional,regional,information_system,6,3,16,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,2,True,1,True,0,False,0,False,0,False,0,2,79
Подсистема Горнодобывающая промышленность #4785,mining,regional,local,information_system,6,9,33,True,False,True,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,1,32
ИС ТЭК #4786,fuel_energy,regional,local,information_system,10,12,49,True,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,2,False,0,True,3,False,0,False,0,False,0,3,100
Подсистема Оборонная промышленность #4787,defense|communications,private,local,process_control_system,6,9,20,True,True,True,False,0,False,0,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,True,2,True,3,False,0,3,100
Сервис Энергетика #4788,energy,regional,federal,telecom_network,6,4,28,True,True,False,False,0,True,2,False,0,True,1,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,2,68
Подсистема Транспорт #4789,transport,regional,regional,information_system,5,5,26,True,False,False,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Платформа Оборонная промышленность #4790,defense,federal,federal,information_system,4,4,26,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,3,100
АСУ Наука #4791,science,private,intersectoral,process_control_system,5,2,2,True,True,False,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Здравоохранение #4792,health|fuel_energy,regional,federal,information_system,6,9,46,False,False,False,True,3,False,0,False,0,False,0,False,0,False,0,True,0,True,1,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Контур Транспорт #4793,transport,federal,local,process_control_system,5,2,28,False,True,False,False,0,True,3,True,2,False,0,True,3,False,0,False,0,False,0,False,0,False,0,True,0,True,3,False,0,False,0,3,100
Сервис Связь #4794,communications,municipal,local,process_control_system,4,6,5,False,True,False,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Платформа Госрегистрация прав #4795,real_estate,regional,federal,information_system,6,2,33,True,False,False,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
ИС Госрегистрация прав #4796,real_estate|energy,municipal,local,process_control_system,7,3,2,True,True,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,True,0,True,1,False,0,False,0,True,3,False,0,False,0,3,100
Платформа Энергетика #4797,energy,federal,intersectoral,information_system,10,7,11,True,True,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,3,100
Контур Здравоохранение #4798,health|energy,regional,regional,telecom_network,5,5,38,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,0,0
ИС Здравоохранение #4799,health,municipal,local,information_system,2,3,21,False,False,False,True,3,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Платформа ТЭК #4800,fuel_energy,federal,regional,information_system,6,1,37,True,False,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,1,39
Подсистема Металлургическая промышленность #4801,metallurgy,municipal,federal,process_control_system,6,6,19,True,True,True,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Сервис Атомная энергия #4802,nuclear,federal,intersectoral,information_system,6,9,12,True,False,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,2,False,0,False,0,False,0,3,100
Контур Атомная энергия #4803,nuclear,private,federal,information_system,8,8,36,True,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,True,0,False,0,False,0,False,0,2,61
Контур Транспорт #4804,transport|chemistry|finance,regional,regional,information_system,2,3,10,True,False,False,True,2,True,3,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,2,True,3,True,0,False,0,False,0,3,100
АСУ Горнодобывающая промышленность #4805,mining|communications|nuclear,federal,federal,telecom_network,6,4,44,False,False,False,True,0,True,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,3,90
Платформа Атомная энергия #4806,nuclear,regional,federal,information_system,5,4,42,True,False,False,False,0,True,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,False,0,False,0,3,100
Подсистема ТЭК #4807,fuel_energy,private,regional,information_system,8,9,12,True,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Сервис Металлургическая промышленность #4808,metallurgy,regional,regional,process_control_system,4,2,25,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,3,90
Подсистема Связь #4809,communications,private,intersectoral,process_control_system,6,8,20,False,True,True,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Контур Энергетика #4810,energy|fuel_energy,municipal,intersectoral,information_system,5,5,28,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Контур ТЭК #4811,fuel_energy,municipal,local,information_system,6,6,15,True,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,3,True,1,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Госрегистрация прав #4812,real_estate,regional,federal,process_control_system,9,8,8,True,True,False,True,0,True,1,False,0,False,0,True,3,True,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Сервис Связь #4813,communications,regional,local,telecom_network,5,2,12,True,True,False,False,0,True,3,False,0,True,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Подсистема Госрегистрация прав #4814,real_estate,federal,regional,information_system,7,3,26,True,False,False,False,0,True,3,False,0,False,0,True,2,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Контур Энергетика #4815,energy|space,federal,regional,information_system,3,2,19,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,2,True,0,3,100
Сервис ТЭК #4816,fuel_energy,municipal,regional,information_system,8,7,22,True,False,True,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Платформа Транспорт #4817,transport|health,federal,local,process_control_system,5,4,25,True,True,False,True,3,False,0,True,3,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,1,True,3,False,0,False,0,3,100
Платформа Наука #4818,science,private,intersectoral,information_system,6,4,14,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Ракетно-космическая промышленность #4819,space|science,regional,local,information_system,5,1,29,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,1,32
Контур Транспорт #4820,transport|health,regional,regional,information_system,5,2,19,False,True,False,True,2,True,1,True,2,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,90
Подсистема ТЭК #4821,fuel_energy,municipal,local,process_control_system,2,1,23,False,True,False,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
Подсистема Госрегистрация прав #4822,real_estate,private,federal,information_system,7,8,10,True,False,False,False,0,True,2,False,0,False,0,True,2,True,2,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,83
Сервис ТЭК #4823,fuel_energy|transport,regional,federal,information_system,6,2,29,False,False,True,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,2,68
Контур Финансовый рынок #4824,finance,private,regional,information_system,7,5,52,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,0,0
Сервис Оборонная промышленность #4825,defense|finance,municipal,federal,information_system,4,5,26,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,0,False,0,False,0,True,0,True,2,3,100
Сервис Энергетика #4826,energy,regional,federal,information_system,5,5,3,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Здравоохранение #4827,health|finance,regional,local,telecom_network,9,7,5,True,False,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,3,True,2,False,0,False,0,False,0,True,2,3,100
Подсистема Металлургическая промышленность #4828,metallurgy|nuclear,municipal,federal,information_system,10,10,47,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Контур Связь #4829,communications,regional,federal,information_system,8,2,13,True,False,False,False,0,True,1,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Сервис Здравоохранение #4830,health,federal,local,information_system,4,1,9,True,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
Платформа Здравоохранение #4831,health,private,local,information_system,5,7,9,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Связь #4832,communications,regional,regional,process_control_system,10,2,34,True,True,True,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ Металлургическая промышленность #4833,metallurgy|finance,private,local,process_control_system,6,1,12,False,True,True,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,2,True,1,True,3,False,0,False,0,False,0,3,100
АСУ Связь #4834,communications,private,regional,information_system,3,4,28,True,False,False,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,2,68
Платформа Финансовый рынок #4835,finance|science,municipal,regional,telecom_network,6,3,46,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,3,100
АСУ Оборонная промышленность #4836,defense|fuel_energy|chemistry,regional,federal,information_system,8,8,34,True,False,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,True,1,True,1,3,100
Платформа ТЭК #4837,fuel_energy|transport,private,federal,information_system,7,4,31,False,False,True,True,1,True,3,True,2,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,3,False,0,False,0,3,100
Контур Здравоохранение #4838,health,private,regional,process_control_system,4,4,6,True,True,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,3,97
ИС Энергетика #4839,energy|finance,private,regional,information_system,3,4,21,False,False,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,3,True,3,True,1,False,0,False,0,3,100
Контур Финансовый рынок #4840,finance,regional,regional,telecom_network,6,4,18,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,3,False,0,False,0,False,0,False,0,3,100
Сервис Ракетно-космическая промышленность #4841,space|communications,municipal,federal,process_control_system,1,3,18,False,True,False,False,0,False,0,False,0,True,1,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,1,32
Контур Наука #4842,science|communications,private,intersectoral,process_control_system,5,7,5,True,True,False,True,3,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,3,100
Подсистема Оборонная промышленность #4843,defense|mining,federal,federal,information_system,2,4,13,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,True,2,2,75
Контур Здравоохранение #4844,health,private,regional,telecom_network,7,6,4,True,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Подсистема ТЭК #4845,fuel_energy,federal,regional,information_system,6,8,29,True,False,False,False,0,True,0,False,0,False,0,False,0,True,1,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Контур Связь #4846,communications|mining,regional,regional,information_system,6,2,3,False,False,False,False,0,False,0,False,0,True,0,False,0,True,3,False,0,True,3,False,0,False,0,True,2,True,2,False,0,False,0,3,100
Контур Транспорт #4847,transport,municipal,regional,information_system,7,7,37,False,False,False,True,1,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,68
Контур Связь #4848,communications|science,federal,regional,process_control_system,8,5,11,True,True,True,False,0,True,1,False,0,True,2,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,79
Платформа Госрегистрация прав #4849,real_estate|chemistry,regional,local,telecom_network,10,11,22,True,False,False,False,0,True,2,False,0,True,3,True,1,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,3,100
АСУ Здравоохранение #4850,health,regional,federal,process_control_system,5,4,41,False,True,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
Контур Транспорт #4851,transport|defense,federal,local,information_system,9,11,24,True,False,True,True,0,True,0,True,3,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,2,True,3,3,100
Платформа Атомная энергия #4852,nuclear|health,regional,intersectoral,process_control_system,4,6,35,False,True,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
ИС Оборонная промышленность #4853,defense,regional,regional,information_system,7,8,30,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,3,True,2,3,100
Сервис Энергетика #4854,energy,private,local,information_system,5,8,12,True,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,3,False,0,False,0,False,0,3,100
ИС Оборонная промышленность #4855,defense,private,federal,information_system,7,8,8,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,True,3,True,3,3,100
АСУ Наука #4856,science,municipal,local,telecom_network,6,3,42,False,False,True,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
ИС Наука #4857,science,regional,local,information_system,3,5,7,True,False,False,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ Энергетика #4858,energy,municipal,local,information_system,4,5,25,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,0,0
Сервис Связь #4859,communications,private,local,information_system,3,6,5,False,False,False,False,0,False,0,False,0,True,2,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
ИС Наука #4860,science|energy,private,regional,information_system,9,11,56,True,False,True,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,97
АСУ Наука #4861,science|defense,regional,regional,information_system,4,6,33,True,False,True,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,1,2,79
Платформа Горнодобывающая промышленность #4862,mining|energy,federal,regional,information_system,6,1,13,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,0,False,0,False,0,1,32
АСУ ТЭК #4863,fuel_energy,federal,regional,information_system,10,5,55,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,3,100
Подсистема Здравоохранение #4864,health,private,regional,telecom_network,7,8,18,True,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
АСУ Транспорт #4865,transport,municipal,intersectoral,information_system,4,5,22,True,False,False,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
ИС Металлургическая промышленность #4866,metallurgy,private,federal,telecom_network,8,6,30,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,3,False,0,True,3,False,0,False,0,False,0,3,100
Подсистема Ракетно-космическая промышленность #4867,space,municipal,regional,process_control_system,5,5,9,True,True,False,False,0,False,0,False,0,False,0,False,0,True,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Контур Госрегистрация прав #4868,real_estate|communications|science,federal,federal,information_system,9,10,42,True,False,False,False,0,False,0,False,0,True,2,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,68
ИС Наука #4869,science,regional,federal,information_system,5,5,17,False,False,False,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Контур Наука #4870,science,municipal,regional,information_system,7,2,30,True,False,False,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
АСУ Энергетика #4871,energy,private,regional,process_control_system,7,8,37,True,True,False,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
